FacilityReportID;ReportingYear;PollutantName;MTonnes;FacilityName;City;CountryName;latitude;longitude;NACEMainEconomicActivityName
1303513;2014;Carbon dioxide (CO2);0.139;Rocksavage  Power Company Ltd, Rocksavage Power Station;Runcorn;United Kingdom;53.3154;-2.72555;Production of electricity
1303521;2014;Carbon dioxide (CO2);0.119;Uk Coal Mining Ltd, Thoresby Colliery;Mansfield;United Kingdom;53.2039;-1.05451;Mining of hard coal
1303528;2014;Carbon dioxide (CO2);0.216;Newhaven Energy Recovery Facility;Newhaven;United Kingdom;50.8022;0.049252;Treatment and disposal of non-hazardous waste
1303556;2014;Carbon dioxide (CO2);0.317;Buzzard;--;United Kingdom;57.8139;-0.975969;Extraction of crude petroleum
1303755;2014;Carbon dioxide (CO2);0.11;Thames Water Utilities Ltd, Beckton Stw;Barking;United Kingdom;51.5152;0.095074;Sewerage
1303815;2014;Carbon dioxide (CO2);1.84;EDF Energy (West Burton Power) Ltd, West Burton Power Station;Retford;United Kingdom;53.3607;-0.811536;Production of electricity
1303821;2014;Carbon dioxide (CO2);0.117;Biffa Waste Services Ltd, Biffa Waste Services Ltd, Risley Landfill Site;Warrington;United Kingdom;53.4377;-2.50243;Treatment and disposal of non-hazardous waste
1304074;2014;Carbon dioxide (CO2);2.69;Rwe Npower Plc, Staythorpe C Power Station;Newark;United Kingdom;53.0779;-0.864869;Production of electricity
1304169;2014;Carbon dioxide (CO2);0.49;INEOS Chemicals Grangemouth Ltd;Grangemouth;United Kingdom;56.0136;-3.69652;Manufacture of refined petroleum products
1304189;2014;Carbon dioxide (CO2);7.17;Scunthorpe Intergrated Iron And Steel Works;Scunthorpe;United Kingdom;53.5813;-0.620035;Manufacture of basic iron and steel and of ferro-alloys
1304228;2014;Carbon dioxide (CO2);0.405;Potland Burn Surface Mine;Morpeth;United Kingdom;55.1802;-1.60899;Mining of hard coal
1304281;2014;Carbon dioxide (CO2);1.14;Riverside Resource Recovery;Belvedere;United Kingdom;51.5051;0.155422;Treatment and disposal of non-hazardous waste
1304380;2014;Carbon dioxide (CO2);0.185;Marchwood Incinerator;Southampton;United Kingdom;50.8997;-1.43896;Treatment and disposal of non-hazardous waste
1304426;2014;Carbon dioxide (CO2);0.147;Chilton Biomass Plant;Ferryhill;United Kingdom;54.6678;-1.56522;Production of electricity
1304439;2014;Carbon dioxide (CO2);0.246;Saltend Chemical Site;Hull;United Kingdom;53.7372;-0.235272;Manufacture of other organic basic chemicals
1304531;2014;Carbon dioxide (CO2);0.212;Runcorn Energy From Waste Facility;Runcorn Cheshire;United Kingdom;53.3291;-2.75461;Treatment and disposal of non-hazardous waste
1304775;2014;Carbon dioxide (CO2);0.789;Coolkeeragh ESB Ltd;LONDONDERRY;United Kingdom;55.0441;-7.2456;Production of electricity
1304791;2014;Carbon dioxide (CO2);0.112;Invista Textiles (UK) Ltd;LONDONDERRY;United Kingdom;55.0325;-7.2394;Manufacture of man-made fibres
1304800;2014;Carbon dioxide (CO2);0.209;Fortum Ltd, Sullom Voe Terminal, Shetland;Mossbank;United Kingdom;60.458;-1.26989;Production of electricity
1304801;2014;Carbon dioxide (CO2);0.267;Norbord Ltd, Pulp and Board Plant;Cowie;United Kingdom;56.0772;-3.86844;Manufacture of veneer sheets and wood-based panels
1304803;2014;Carbon dioxide (CO2);0.108;Lochaber Smelter;Fort William;United Kingdom;56.8281;-5.07087;Aluminium production
1304804;2014;Carbon dioxide (CO2);0.201;Sullom Voe Terminal;Sullom Voe;United Kingdom;60.4665;-1.27889;Support activities for petroleum and natural gas extraction
1304808;2014;Carbon dioxide (CO2);0.16;EPR Eye Limited, Eye Power Station;Eye;United Kingdom;52.3357;1.12865;Production of electricity
1304816;2014;Carbon dioxide (CO2);0.127;Edl (UK) LFG Generation Limited, Mucking Landfill Site, Mucking Generation Plant;Stanford-Le-Hope;United Kingdom;51.4939;0.424441;Production of electricity
1304817;2014;Carbon dioxide (CO2);0.357;UK Coal Surface Mines Limited, Butterwell DP Surface Mine;Morpeth;United Kingdom;55.2105;-1.61689;Mining of hard coal
1305080;2014;Carbon dioxide (CO2);0.349;Teesside Crude Oil Stabalisation Terminal;Middlesbrough;United Kingdom;54.62;-1.17299;Manufacture of refined petroleum products
1305198;2014;Carbon dioxide (CO2);0.144;Shoreham Power Station;portslade east sussex;United Kingdom;50.8299;-0.232412;Production of electricity
1305256;2014;Carbon dioxide (CO2);0.16;Ardagh Glass Barnsley;Barnsley;United Kingdom;53.5704;-1.43893;Manufacture of hollow glass
1305494;2014;Carbon dioxide (CO2);2.72;Lynemouth Power Limited, Lynemouth Power Station;Ashington;United Kingdom;55.2007;-1.53902;Production of electricity
1305571;2014;Carbon dioxide (CO2);2.15;AES Kilroot Power Ltd;Carrickfergus;United Kingdom;54.7258;-5.7661;Production of electricity
1305576;2014;Carbon dioxide (CO2);0.151;Mobile Sage Gas Terminal;Peterhead;United Kingdom;57.583;-1.84683;Support activities for petroleum and natural gas extraction
1305577;2014;Carbon dioxide (CO2);0.331;Peterhead Power Station;Peterhead;United Kingdom;57.4781;-1.78669;Production of electricity
1305578;2014;Carbon dioxide (CO2);0.324;Golden Eye Module;Peterhead;United Kingdom;57.5803;-1.84166;Extraction of natural gas
1305579;2014;Carbon dioxide (CO2);0.307;BP Forties Pipeline;Grangemouth;United Kingdom;56.006;-3.67006;Support activities for petroleum and natural gas extraction
1305616;2014;Carbon dioxide (CO2);0.139;Fife NGL Plant;Cowdenbeath;United Kingdom;56.0975;-3.29729;Extraction of crude petroleum
1305706;2014;Carbon dioxide (CO2);0.214;EGGER (UK) LIMITED;Hexham;United Kingdom;54.9774;-2.0874;Manufacture of veneer sheets and wood-based panels
1305709;2014;Carbon dioxide (CO2);4.31;Pembroke Power Station;Dyfed;United Kingdom;51.6838;-5.00019;Production of electricity
1305861;2014;Carbon dioxide (CO2);0.205;Omega Proteins Ltd;Bradford;United Kingdom;53.7968;-1.87235;Production of meat and poultry meat products
1305867;2014;Carbon dioxide (CO2);0.111;Cameronbridge Distillery, Windygates;Leven;United Kingdom;56.1897;-3.05486;Distilling, rectifying and blending of spirits
1305870;2014;Carbon dioxide (CO2);0.128;Talisman Energy, Flotta Terminal, Orkney;Stromness;United Kingdom;58.8403;-3.11158;Manufacture of refined petroleum products
1305872;2014;Carbon dioxide (CO2);0.291;Caledonian Paper Mill;Irvine;United Kingdom;55.5797;-4.63835;Manufacture of pulp
1305880;2014;Carbon dioxide (CO2);0.138;Alloa Glass Factory;Alloa;United Kingdom;56.1112;-3.79947;Manufacture of hollow glass
1305881;2014;Carbon dioxide (CO2);0.529;Dunbar Works, East Lothian;Dunbar;United Kingdom;55.9791;-2.46997;Manufacture of cement
1305932;2014;Carbon dioxide (CO2);0.113;Quinn Glass Ltd;DERRYLIN;United Kingdom;54.1592;-7.5844;Manufacture of hollow glass
1306071;2014;Carbon dioxide (CO2);0.383;Markinch Biomass CHP;Glenrothes;United Kingdom;56.2015;-3.16208;Production of electricity
1306103;2014;Carbon dioxide (CO2);0.188;Encirc UK;Elton;United Kingdom;53.280942;-2.815975;Manufacture of hollow glass
1306140;2014;Carbon dioxide (CO2);0.133;Ancillary Components Ltd, Ancillary Components;Rushden;United Kingdom;52.2635;-0.590956;Production of electricity
1306207;2014;Carbon dioxide (CO2);0.345;Uk Coal Mining Ltd, Lodge House;Ilkeston;United Kingdom;52.9953;-1.37921;Mining of hard coal
1306296;2014;Carbon dioxide (CO2);0.283;Four Ashes Energy Recovery Facility;Four Ashes;United Kingdom;52.6727;-2.11457;Treatment and disposal of non-hazardous waste
1306298;2014;Carbon dioxide (CO2);0.147;Guardian Industries UK Ltd;Goole;United Kingdom;53.6978;-0.90936;Manufacture of flat glass
1306371;2014;Carbon dioxide (CO2);0.13;E.On Uk Plc, Enfield Power Station;Enfield;United Kingdom;51.6614;-0.023551;Production of electricity
1306495;2014;Carbon dioxide (CO2);1.2;Tunstead Quarry;Buxton;United Kingdom;53.2768;-1.85719;Manufacture of cement
1306556;2014;Carbon dioxide (CO2);0.274;Medway Power Limited, Medway Power Station;Rochester;United Kingdom;51.4377;0.689115;Production of electricity
1306620;2014;Carbon dioxide (CO2);0.407;Murco Petroleum Limited, Milford Haven Refinery;Pembrokeshire;United Kingdom;51.7352;-5.06443;Manufacture of refined petroleum products
1306639;2014;Carbon dioxide (CO2);0.168;Hindlow Quarry;Buxton;United Kingdom;53.2108;-1.85547;Manufacture of lime and plaster
1306640;2014;Carbon dioxide (CO2);0.326;Coryton Energy Company Limited, Coryton Ccgt Power Station;Stanford-Le-Hope;United Kingdom;51.5123;0.505268;Production of electricity
1306670;2014;Carbon dioxide (CO2);0.68;AES Ballylumford;LARNE;United Kingdom;54.845;-5.7864;Production of electricity
1306827;2014;Carbon dioxide (CO2);0.247;South Hook Lng Terminal;Milford Haven;United Kingdom;51.7157;-5.08006;Manufacture of gas
1306869;2014;Carbon dioxide (CO2);0.485;Padeswood Cement Works;Mold;United Kingdom;53.155;-3.06201;Manufacture of cement
1306870;2014;Carbon dioxide (CO2);23.7;Drax Power Station;Selby;United Kingdom;53.7367;-0.996528;Production of electricity
1306871;2014;Carbon dioxide (CO2);0.155;Cargill Plc, Trafford Park Wheat Milling Plant;Manchester;United Kingdom;53.4768;-2.32887;Manufacture of starches and starch products
1306873;2014;Carbon dioxide (CO2);1.86;Conocophillips Ltd, Humber Oil Refinery;Immingham;United Kingdom;53.6317;-0.244064;Manufacture of refined petroleum products
1306874;2014;Carbon dioxide (CO2);0.301;Corus Uk Limited, Shapfell Works;Penrith;United Kingdom;54.513;-2.66491;Manufacture of lime and plaster
1307020;2014;Carbon dioxide (CO2);0.111;Waste Recycling Facility, Allington Quarry;Maidstone;United Kingdom;51.2928;0.49129;Treatment and disposal of non-hazardous waste
1307234;2014;Carbon dioxide (CO2);0.156;Lincolnshire EfW Facility;Lincoln;United Kingdom;53.1994;-0.595037;Treatment and disposal of non-hazardous waste
1307309;2014;Carbon dioxide (CO2);9.21;West Burton Power Station;Retford;United Kingdom;53.3607;-0.811536;Production of electricity
1307332;2014;Carbon dioxide (CO2);1.79;Damhead Creek Power Station;Hoo Kent;United Kingdom;51.4281;0.611577;Production of electricity
1307458;2014;Carbon dioxide (CO2);1.65;Total Uk Ltd, Lindsey Oil Refinery;Immingham;United Kingdom;53.6399;-0.257035;Manufacture of refined petroleum products
1307592;2014;Carbon dioxide (CO2);1.52;Marchwood Power Station;Southampton;United Kingdom;50.898;-1.43827;Production of electricity
1307598;2014;Carbon dioxide (CO2);1.04;Langage Energy Centre;Plymouth;United Kingdom;50.3878;-4.01026;Production of electricity
1307599;2014;Carbon dioxide (CO2);0.214;Park Wall North Surface Mine;Bishop Auckland;United Kingdom;54.7297;-1.78776;Mining of hard coal
1307606;2014;Carbon dioxide (CO2);0.645;Western Power;Newport;United Kingdom;51.548;-2.97542;Production of electricity
1307772;2014;Carbon dioxide (CO2);4.64;Rugeley Power Limited, Rugeley Power Station;Rugeley;United Kingdom;52.7569;-1.92143;Production of electricity
1307783;2014;Carbon dioxide (CO2);0.177;FCC Waste Services (UK) Limited, Brogborough Landfill Site;Bedford;United Kingdom;52.0481;-0.585491;Treatment and disposal of non-hazardous waste
1307786;2014;Carbon dioxide (CO2);0.387;UK Coal Surface Mines Limited, Minorca Surface Mine;Swadlincote;United Kingdom;52.7013;-1.4924;Mining of hard coal
1307792;2014;Carbon dioxide (CO2);0.235;Lafarge Tarmac Cement & Lime Ltd;COOKSTOWN;United Kingdom;54.6178;-6.7661;Manufacture of cement
1307809;2014;Carbon dioxide (CO2);0.124;DSM @ Drakemyre Chemical Works;Dalry;United Kingdom;55.7165;-4.71353;Manufacture of pharmaceutical preparations
1307810;2014;Carbon dioxide (CO2);0.201;The Girvan Distillery, Grangeston;Girvan;United Kingdom;55.2607;-4.83221;Distilling, rectifying and blending of spirits
1307814;2014;Carbon dioxide (CO2);9.19;Longannet Power Station;Kincardine;United Kingdom;56.05;-3.68118;Production of electricity
1307818;2014;Carbon dioxide (CO2);0.708;CHP Plant, Grangemouth;Grangemouth;United Kingdom;56.0121;-3.69718;Production of electricity
1307820;2014;Carbon dioxide (CO2);0.731;Fife Ethylene Plant;Cowdenbeath;United Kingdom;56.0936;-3.30912;Manufacture of other organic basic chemicals
1307868;2014;Carbon dioxide (CO2);0.163;Saica Partington;Carrington;United Kingdom;53.4256;-2.41937;Manufacture of paper and paperboard
1307883;2014;Carbon dioxide (CO2);0.182;Portsmouth Incinerator;Portsmouth;United Kingdom;50.8218;-1.05446;Treatment and disposal of non-hazardous waste
1308067;2014;Carbon dioxide (CO2);0.139;E.On Uk Plc, Killingholme Power Station;Immingham;United Kingdom;53.6533;-0.25527;Production of electricity
1308075;2014;Carbon dioxide (CO2);0.217;Perenco UK Limited, Dimlington Gas Terminal;Hull;United Kingdom;53.6602;0.113695;Extraction of natural gas
1308112;2014;Carbon dioxide (CO2);0.171;Rwe Npower Plc, Great Yarmouth Power Station;Great Yarmouth;United Kingdom;52.585;1.73143;Production of electricity
1308196;2014;Carbon dioxide (CO2);0.396;E.ON UK Renewables Ltd;Lockerbie;United Kingdom;55.1519;-3.37858;Production of electricity
1308232;2014;Carbon dioxide (CO2);0.156;Clair;--;United Kingdom;60.6918;-2.54426;Extraction of crude petroleum
1308327;2014;Carbon dioxide (CO2);1.95;Pembroke Refinery;Pembroke;United Kingdom;51.6867;-5.02787;Manufacture of refined petroleum products
1308336;2014;Carbon dioxide (CO2);0.127;Armada;--;United Kingdom;57.9574;1.8459;Extraction of crude petroleum
1308338;2014;Carbon dioxide (CO2);0.181;Cormorant North;--;United Kingdom;61.2406;1.14944;Extraction of crude petroleum
1308349;2014;Carbon dioxide (CO2);0.165;Dragon Lng Ltd, Waterston Refinery;Milford Haven;United Kingdom;51.7112;-4.9881;Distribution of gaseous fuels through mains
1308451;2014;Carbon dioxide (CO2);0.539;London Waste Ltd, Edmonton Efw;London;United Kingdom;51.6162;-0.040539;Collection of non-hazardous waste
1308458;2014;Carbon dioxide (CO2);1.27;Rugby Works;Rugby;United Kingdom;52.3763;-1.28604;Manufacture of cement
1308459;2014;Carbon dioxide (CO2);1.01;Spalding Energy Co Ltd, Spalding Energy Project;Spalding;United Kingdom;52.8078;-0.132192;Production of electricity
1308513;2014;Carbon dioxide (CO2);0.344;TVORNICA CEMENTA `SVETI KAJO`;Solin;Croatia;43.54236133;16.44268304;Manufacture of cement
1308535;2014;Carbon dioxide (CO2);0.248;Proizvodnja cementa Koroma?no;Koroma?no;Croatia;44.96822319;14.12687968;Manufacture of cement
1308536;2014;Carbon dioxide (CO2);0.896;Rafinerija nafte Rijeka;Kostrena;Croatia;45.28563497;14.53381065;Manufacture of refined petroleum products
1308537;2014;Carbon dioxide (CO2);0.427;CPS I, II, III;Virje;Croatia;46.10866943;17.00197591;Extraction of natural gas
1308544;2014;Carbon dioxide (CO2);0.258;Rafinerija nafte Sisak;Sisak;Croatia;45.46280472;16.38717229;Manufacture of refined petroleum products
1308548;2014;Carbon dioxide (CO2);0.525;TVORNICA CEMENTA `SVETI JURAJ`;Kaštel Su?urac;Croatia;43.54236133;16.44268304;Manufacture of cement
1308550;2014;Carbon dioxide (CO2);0.802;Proizvodnja gnojiva;Kutina;Croatia;45.46646904;16.79739147;Manufacture of fertilisers and nitrogen compounds
1308557;2014;Carbon dioxide (CO2);0.103;Proizvodnja aluminatnog cementa;Pula (Pola);Croatia;44.86381948;13.82689223;Manufacture of cement
1308578;2014;Carbon dioxide (CO2);0.369;Pogon TE-TO Zagreb;Zagreb;Croatia;45.78358936;16.01130107;Production of electricity
1308598;2014;Carbon dioxide (CO2);0.119;TE-TO OSIJEK;Osijek;Croatia;45.54198465;18.74523391;Production of electricity
1308599;2014;Carbon dioxide (CO2);0.264;Elektrana-Toplana Zagreb;Zagreb;Croatia;45.80675271;15.94494597;Production of electricity
1308604;2014;Carbon dioxide (CO2);0.735;TE Plomin 1;Plomin;Croatia;45.13673079;14.16258777;Production of electricity
1308605;2014;Carbon dioxide (CO2);1.41;TE Plomin 2;Plomin;Croatia;45.13673079;14.16258777;Production of electricity
1309452;2014;Carbon dioxide (CO2);0.666;Vértesi Er?m? Zrt.;Oroszlány;Hungary;47.501688;18.271041;Steam and air conditioning supply
1309453;2014;Carbon dioxide (CO2);0.322;Duna-Dráva Cement Kft.;Beremend;Hungary;45.811201;18.398833;Manufacture of cement
1309457;2014;Carbon dioxide (CO2);0.371;Bakonyi Er?m? Zrt.;Ajka;Hungary;47.0956;17.558444;Production of electricity
1309459;2014;Carbon dioxide (CO2);0.115;MOL Magyar Olaj- és Gázipari Nyrt.;Algy?;Hungary;46.301205;20.195426;Extraction of natural gas
1309465;2014;Carbon dioxide (CO2);0.189;Bunge Zrt.;Martf?;Hungary;47.040111;20.29166;Manufacture of oils and fats
1309467;2014;Carbon dioxide (CO2);6.4;Mátrai Er?m? Zrt.;Visonta;Hungary;47.789759;20.066722;Production of electricity
1309494;2014;Carbon dioxide (CO2);0.423;Pannon H?er?m? Zrt.;Pécs;Hungary;46.064103;18.263048;Treatment and disposal of non-hazardous waste
1309499;2014;Carbon dioxide (CO2);0.155;Borsodchem Zrt.;Kazincbarcika;Hungary;48.241389;20.665556;Manufacture of plastics in primary forms
1309510;2014;Carbon dioxide (CO2);0.27;Alpiq Csepel Kft.;Budapest 21. ker.;Hungary;47.428174;19.051854;Production of electricity
1309515;2014;Carbon dioxide (CO2);0.19;Budapesti Er?m? Zrt.;Budapest 11. ker.;Hungary;47.463478;19.055637;Production of electricity
1309519;2014;Carbon dioxide (CO2);0.896;Nitrogénm?vek Zrt.;Pétfürd?;Hungary;47.158499;18.139487;Manufacture of fertilisers and nitrogen compounds
1309520;2014;Carbon dioxide (CO2);0.187;Budapesti Er?m? Zrt.;Budapest 18. ker.;Hungary;47.458005;19.164244;Production of electricity
1309525;2014;Carbon dioxide (CO2);1.02;ISD POWER Kft.;Dunaújváros;Hungary;46.944216;18.943049;Distribution of electricity
1309547;2014;Carbon dioxide (CO2);0.228;Budapesti Er?m? Zrt.;Budapest 04. ker.;Hungary;47.553512;19.103282;Production of electricity
1309570;2014;Carbon dioxide (CO2);0.119;Guardian Orosháza Korlátolt Felel?sség? Társaság;Orosháza;Hungary;46.586773;20.686429;Manufacture of flat glass
1309571;2014;Carbon dioxide (CO2);0.115;ALCOA-KÖFÉM Kft.;Székesfehérvár;Hungary;47.189803;18.467243;Aluminium production
1309587;2014;Carbon dioxide (CO2);0.995;Tiszai Vegyi Kombinát Nyilvánosan M?köd? Részvénytársaság;Tiszaújváros;Hungary;47.910679;21.033317;Manufacture of plastics in primary forms
1309619;2014;Carbon dioxide (CO2);0.258;BC-Er?m? Kft.;Kazincbarcika;Hungary;48.226569;20.588358;Production of electricity
1309625;2014;Carbon dioxide (CO2);0.178;Hungrana Kft.;Szabadegyháza;Hungary;47.08588;18.719982;Manufacture of starches and starch products
1309627;2014;Carbon dioxide (CO2);0.142;TVK-Er?m? Kft.;Tiszaújváros;Hungary;47.91439;21.02302;Production of electricity
1309692;2014;Carbon dioxide (CO2);0.337;Bakonyi Bioenergia Kft.;Ajka;Hungary;47.0956;17.558444;Production of electricity
1309797;2014;Carbon dioxide (CO2);0.21;LAFARGE Cement Magyarország Kft;Királyegyháza;Hungary;46.016013;17.98419;Manufacture of cement
1309806;2014;Carbon dioxide (CO2);0.101;Dunai G?zfejleszt? Kft.;Százhalombatta;Hungary;47.281421;18.900174;Steam and air conditioning supply
