FacilityReportID;ReportingYear;PollutantName;MTonnes;FacilityName;City;CountryName;latitude;longitude;NACEMainEconomicActivityName;TotalQuantity;UnitName
176775;2008;Carbon monoxide (CO);0.000585;Sokolovská uhelná,právní nástupce,a.s.-zpracovatelská ?ást;Chodov u Karlových Var;Czech Republic;50.255836;12.696277;Mining of lignite;585000;kilogram
176791;2008;Carbon monoxide (CO);0.00155;Lafarge Cement, a.s.;?ížkovice;Czech Republic;50.489444;14.044999;Manufacture of cement;1550000;kilogram
176797;2008;Carbon monoxide (CO);0.00109;Elektrárna Po?erady;Po?erady;Czech Republic;50.426579;13.677282;Production of electricity;1090000;kilogram
176800;2008;Carbon monoxide (CO);0.00131;Elektrárny Pruné?ov;Kada?;Czech Republic;50.41861;13.25861;Production of electricity;1310000;kilogram
176856;2008;Carbon monoxide (CO);0.000804;CHEMOPETROL;Litvínov;Czech Republic;50.561268;13.611756;Manufacture of other organic basic chemicals;804000;kilogram
177092;2008;Carbon monoxide (CO);0.00224;závod Mokrá;Mokrá;Czech Republic;49.216388;16.771666;Manufacture of cement;2240000;kilogram
177110;2008;Carbon monoxide (CO);0.0016;Cement Hranice, akcoivá spoe?nost;Hranice;Czech Republic;49.558332;17.73861;Manufacture of cement;1600000;kilogram
177185;2008;Carbon monoxide (CO);0.00327;EVRAZ VÍTKOVICE STEEL, a.s.;Ostrava;Czech Republic;49.816245;18.256807;Manufacture of basic iron and steel and of ferro-alloys;3270000;kilogram
177191;2008;Carbon monoxide (CO);0.0015;ŽDB GROUP a.s.;Bohumín;Czech Republic;49.892819;18.356052;Manufacture of basic iron and steel and of ferro-alloys;1500000;kilogram
177192;2008;Carbon monoxide (CO);0.0472;T?INECKÉ ŽELEZÁRNY, a.s.;T?inec;Czech Republic;49.688129;18.647246;Manufacture of basic iron and steel and of ferro-alloys;47200000;kilogram
177241;2008;Carbon monoxide (CO);0.0587;ArcelorMittal Ostrava a.s.;Ostrava;Czech Republic;49.795885;18.305734;Manufacture of basic iron and steel and of ferro-alloys;58700000;kilogram
177242;2008;Carbon monoxide (CO);0.00226;KOTOU? ŠTRAMBERK, spol. s r.o.;Ženklava;Czech Republic;49.579832;18.115919;Manufacture of lime and plaster;2260000;kilogram
177245;2008;Carbon monoxide (CO);0.000582;Koksovna Jan Šverma;Ostrava;Czech Republic;49.83871;18.236876;Manufacture of coke oven products;582000;kilogram
179122;2007;Carbon monoxide (CO);0.000502;alfaluz;RECY;France;48.99;4.32;Manufacture of prepared feeds for farm animals;502000;kilogram
179134;2007;Carbon monoxide (CO);0.00833;Brasserie KRONENBOURG;OBERNAI;France;48.45;7.48;Manufacture of beer;8330000;kilogram
179221;2007;Carbon monoxide (CO);0.000571;TEMBEC TARTAS SAS;TARTAS;France;43.81;-0.78;Manufacture of pulp;571000;kilogram
179255;2007;Carbon monoxide (CO);0.00184;TEMBEC Saint-Gaudens;SAINT-GAUDENS;France;43.12;0.73;Manufacture of paper and paperboard;1840000;kilogram
179282;2007;Carbon monoxide (CO);0.00151;GASCOGNE PAPER;MIMIZAN;France;44.18;-1.24;Manufacture of paper and paperboard;1510000;kilogram
179285;2007;Carbon monoxide (CO);0.000987;Smurfit Kappa Cellulose du Pin;BIGANOS;France;44.66;-0.94;Manufacture of paper and paperboard;987000;kilogram
179335;2007;Carbon monoxide (CO);0.00771;ArcelorMittal Atlantique et Lorraine;FLORANGE;France;49.32;6.12;Manufacture of coke oven products;7710000;kilogram
179339;2007;Carbon monoxide (CO);0.00097;RAFFINERIE DE BERRE;BERRE-L'ETANG;France;43.5;5.16;Manufacture of refined petroleum products;970000;kilogram
179340;2007;Carbon monoxide (CO);0.017;Raffinerie ESSO;FOS-SUR-MER;France;43.45;4.9;Manufacture of refined petroleum products;17000000;kilogram
179342;2007;Carbon monoxide (CO);0.00117;Ineos Manufacturing France SAS;MARTIGUES;France;43.38;5.04;Manufacture of refined petroleum products;1170000;kilogram
179345;2007;Carbon monoxide (CO);0.0006;Raffinerie des Flandres;LOON-PLAGE;France;51;2.22;Manufacture of refined petroleum products;600000;kilogram
179347;2007;Carbon monoxide (CO);0.0014;Raffinerie de Normandie;HARFLEUR;France;49.51;0.19;Manufacture of refined petroleum products;1400000;kilogram
179349;2007;Carbon monoxide (CO);0.0011;Raffinerie de Port-Jérôme / Gravenchon;NOTRE-DAME-DE-GRAVENCHON;France;49.48;0.57;Manufacture of refined petroleum products;1100000;kilogram
179351;2007;Carbon monoxide (CO);0.0067;Raffinerie de Feyzin;FEYZIN;France;45.67;4.85;Manufacture of refined petroleum products;6700000;kilogram
179364;2007;Carbon monoxide (CO);0.00144;MILLENNIUM INORGANIC CHEMICALS THANN SAS;THANN;France;47.81;7.09;Manufacture of dyes and pigments;1440000;kilogram
179372;2007;Carbon monoxide (CO);0.00078;SOLVAY ELECTROLYSE FRANCE;TAVAUX;France;47.03;5.4;Manufacture of other inorganic basic chemicals;780000;kilogram
179376;2007;Carbon monoxide (CO);0.019;SOLVAY CARBONATE France usine de Dombasle;DOMBASLE-SUR-MEURTHE;France;48.61;6.36;Manufacture of other inorganic basic chemicals;19000000;kilogram
179377;2007;Carbon monoxide (CO);0.00111;NOVACARB - Usine de La Madeleine;LANEUVEVILLE-DEVANT-NANCY;France;48.64;6.24;Manufacture of other inorganic basic chemicals;1110000;kilogram
179379;2007;Carbon monoxide (CO);0.00151;RHODIA plate-forme chimique du Pont de Claix;PONT-DE-CLAIX;France;45.12;5.7;Manufacture of other inorganic basic chemicals;1510000;kilogram
179386;2007;Carbon monoxide (CO);0.000732;EVONIK COFRABLACK;AMBES;France;45.01;-0.54;Manufacture of other inorganic basic chemicals;732000;kilogram
179422;2007;Carbon monoxide (CO);0.00307;Polimeri Europa France SAS (route des dunes);LOON-PLAGE;France;51;2.22;Manufacture of other organic basic chemicals;3070000;kilogram
179441;2007;Carbon monoxide (CO);0.00659;ARKEMA;CHAUNY;France;49.61;3.21;Manufacture of other organic basic chemicals;6590000;kilogram
179506;2007;Carbon monoxide (CO);0.000727;TOTAL PETROCHEMICALS FRANCE Usine de Gonfreville;GONFREVILLE-L'ORCHER;France;49.48;0.22;Manufacture of plastics in primary forms;727000;kilogram
179872;2007;Carbon monoxide (CO);0.00249;LAFARGE CIMENTS - USINE du TEIL;TEIL;France;44.54;4.66;Manufacture of cement;2490000;kilogram
179884;2007;Carbon monoxide (CO);0.00161;C.I.F.C.;CHATEAUNEUF-LES-MARTIGUES;France;43.38;5.14;Manufacture of lime and plaster;1610000;kilogram
179886;2007;Carbon monoxide (CO);0.000964;Chaux et Dolomies du Boulonnais;RETY;France;50.79;1.78;Manufacture of lime and plaster;964000;kilogram
179891;2007;Carbon monoxide (CO);0.00209;fonderie PHILIPPE;LIEVIN;France;50.42;2.77;Manufacture of other articles of concrete, plaster and cement;2090000;kilogram
179895;2007;Carbon monoxide (CO);0.00566;ROCKWOOL FRANCE SAS;SAINT-ELOY-LES-MINES;France;46.16;2.84;Manufacture of other non-metallic mineral products n.e.c.;5660000;kilogram
179897;2007;Carbon monoxide (CO);0.00158;SGL CARBON SAS- Usine de CHEDDE;PASSY;France;45.95;6.74;Manufacture of other non-metallic mineral products n.e.c.;1580000;kilogram
179925;2007;Carbon monoxide (CO);0.0011;ALPA;GARGENVILLE;France;48.99;1.81;Manufacture of basic iron and steel and of ferro-alloys;1100000;kilogram
179927;2007;Carbon monoxide (CO);0.000716;SAM MONTEREAU;MONTEREAU-FAULT-YONNE;France;48.39;2.96;Manufacture of basic iron and steel and of ferro-alloys;716000;kilogram
179928;2007;Carbon monoxide (CO);0.0015;ASCOMETAL Usine de FOS;FOS-SUR-MER;France;43.45;4.9;Manufacture of basic iron and steel and of ferro-alloys;1500000;kilogram
179933;2007;Carbon monoxide (CO);0.00603;ArcelorMittal Gandrange;AMNEVILLE;France;49.25;6.13;Manufacture of basic iron and steel and of ferro-alloys;6030000;kilogram
179934;2007;Carbon monoxide (CO);0.000537;ASCOMETAL USINE D'HAGONDANGE;HAGONDANGE;France;49.24;6.15;Manufacture of basic iron and steel and of ferro-alloys;537000;kilogram
179935;2007;Carbon monoxide (CO);0.0903;ARCELOR Atlantique et Lorraine;FLORANGE;France;49.32;6.12;Manufacture of basic iron and steel and of ferro-alloys;90300000;kilogram
179999;2007;Carbon monoxide (CO);0.000899;ALUMINIUM PECHINEY;SAINT-JEAN-DE-MAURIENNE;France;45.27;6.34;Aluminium production;899000;kilogram
180032;2007;Carbon monoxide (CO);0.00599;CEZUS Jarrie;JARRIE;France;45.11;5.74;Other non-ferrous metal production;5990000;kilogram
180044;2007;Carbon monoxide (CO);0.00193;SAINT-GOBAIN PAM - Usine de FOUG;FOUG;France;48.67;5.78;Casting of iron;1930000;kilogram
180046;2007;Carbon monoxide (CO);0.00881;USINE DE PONT.A.MOUSSON SERVICE AGGLOMERATION;DIEULOUARD;France;48.83;6.05;Casting of iron;8810000;kilogram
180049;2007;Carbon monoxide (CO);0.000893;D2i (DUPIRE INVICTA INDUSTRIE);VIVIER-AU-COURT;France;49.73;4.82;Casting of iron;893000;kilogram
180050;2007;Carbon monoxide (CO);0.000868;LA FONTE ARDENNAISE - unité FA 5;VIVIER-AU-COURT;France;49.73;4.82;Casting of iron;868000;kilogram
180480;2007;Carbon monoxide (CO);0.000729;Carbone Savoie;VENISSIEUX;France;45.7;4.88;Manufacture of other electrical equipment;729000;kilogram
180651;2007;Carbon monoxide (CO);0.000801;Centrale thermique du VAZZIO;AJACCIO;France;41.93;8.7;Production of electricity;801000;kilogram
180660;2007;Carbon monoxide (CO);0.00104;ENDESA FRANCE - Centrale Emile Huchet;SAINT-AVOLD;France;49.12;6.71;Production of electricity;1040000;kilogram
180678;2007;Carbon monoxide (CO);0.00144;CENTRALE DE BELLEFONTAINE;BELLEFONTAINE;France;14.68629365;-61.14725052;Production of electricity;1440000;kilogram
180682;2007;Carbon monoxide (CO);0.000975;CENTRALE DE JARRY-NORD;BAIE-MAHAULT;France;16.1536;-61.3525;Production of electricity;975000;kilogram
180691;2007;Carbon monoxide (CO);0.00054;DK6;DUNKERQUE;France;51.03;2.36;Manufacture of gas;540000;kilogram
219911;2008;Carbon monoxide (CO);0.000805;Nedmag Industries Mining & Manufacturing Holding BV;Veendam;Netherlands;53.11557;6.89635;Other mining and quarrying n.e.c.;805000;kilogram
219915;2008;Carbon monoxide (CO);0.00097;Suiker Unie Vierverlaten;Groningen;Netherlands;53.2154;6.49555;Manufacture of sugar;970000;kilogram
219919;2008;Carbon monoxide (CO);0.0105;Aluminium Delfzijl BV;Delfzijl;Netherlands;53.31235;6.97737;Aluminium production;10500000;kilogram
219931;2008;Carbon monoxide (CO);0.00387;Brunner Mond BV;Delfzijl;Netherlands;53.32073;6.94856;Manufacture of other inorganic basic chemicals;3870000;kilogram
220095;2008;Carbon monoxide (CO);0.00078;Nannoka Vulcanus Industries BV;Doetinchem;Netherlands;51.9853;6.25683;Casting of iron;780000;kilogram
220096;2008;Carbon monoxide (CO);0.00089;Nijmeegsche IJzergieterij BV;Nijmegen;Netherlands;51.84617;5.81145;Casting of iron;890000;kilogram
220098;2008;Carbon monoxide (CO);0.000836;Electrabel Nederland NV (Gelderland);Nijmegen;Netherlands;51.85768;5.83304;Production of electricity;836000;kilogram
220212;2008;Carbon monoxide (CO);0.000503;Tate & Lyle Netherlands BV;Koog Aan De Zaan;Netherlands;52.46577;4.8122;Manufacture of starches and starch products;503000;kilogram
220215;2008;Carbon monoxide (CO);0.0671;Corus Staal BV;Velsen-Noord;Netherlands;52.47709;4.59271;Manufacture of basic iron and steel and of ferro-alloys;67100000;kilogram
220264;2008;Carbon monoxide (CO);0.000672;E.On Benelux NV (Maasvlakte);ROTTERDAM;Netherlands;51.95944;4.02041;Production of electricity;672000;kilogram
220277;2008;Carbon monoxide (CO);0.00215;Aluminium & Chemie Rotterdam BV;Rotterdam;Netherlands;51.87289;4.31729;Manufacture of communication equipment;2150000;kilogram
220284;2008;Carbon monoxide (CO);0.000568;Heineken Nederland BV (Zoeterwoude);ZOETERWOUDE;Netherlands;52.13874;4.54103;Manufacture of beer;568000;kilogram
220291;2008;Carbon monoxide (CO);0.000728;DSM Special Products Rotterdam BV;Rotterdam;Netherlands;51.88894;4.26533;Manufacture of industrial gases;728000;kilogram
220303;2008;Carbon monoxide (CO);0.000501;Lyondell Chemical Nederland Ltd.;Rotterdam;Netherlands;51.88298;4.25313;Manufacture of industrial gases;501000;kilogram
220309;2008;Carbon monoxide (CO);0.00348;Shell Nederland Raffinaderij BV;ROTTERDAM;Netherlands;51.88183;4.34178;Manufacture of refined petroleum products;3480000;kilogram
220312;2008;Carbon monoxide (CO);0.000926;Esso Nederland BV (Raffinaderij Rotterdam);Rotterdam;Netherlands;51.87426;4.29112;Manufacture of refined petroleum products;926000;kilogram
220383;2008;Carbon monoxide (CO);0.00166;Dow Benelux BV (Hoek);TERNEUZEN;Netherlands;51.345;3.77984;Manufacture of industrial gases;1660000;kilogram
220386;2008;Carbon monoxide (CO);0.000686;Total Raffinaderij Nederland NV;NIEUWDORP;Netherlands;51.44703;3.72689;Manufacture of refined petroleum products;686000;kilogram
220390;2008;Carbon monoxide (CO);0.0317;Zeeland Aluminium Company NV (Zalco);Vlissingen-Oost;Netherlands;51.45848;3.70344;Aluminium production;31700000;kilogram
220396;2008;Carbon monoxide (CO);0.000963;ThermPhos International BV;Ritthem;Netherlands;51.45254;3.69114;Manufacture of other inorganic basic chemicals;963000;kilogram
220491;2008;Carbon monoxide (CO);0.000527;SABIC Innovative Plastics BV;Bergen Op Zoom;Netherlands;51.51334;4.25661;Manufacture of plastics in primary forms;527000;kilogram
220501;2008;Carbon monoxide (CO);0.000606;Gasunie Ravenstein;Ravenstein;Netherlands;51.78278;5.66302;Extraction of crude petroleum;606000;kilogram
220506;2008;Carbon monoxide (CO);0.000935;Suiker Unie (Dinteloord);DINTELOORD;Netherlands;51.62055;4.43302;Manufacture of sugar;935000;kilogram
220571;2008;Carbon monoxide (CO);0.00342;Chemelot Site Permit BV;Geleen;Netherlands;50.96971;5.79911;Manufacture of industrial gases;3420000;kilogram
220598;2008;Carbon monoxide (CO);0.00298;Componenta BV (Hoensbroek);Hoensbroek;Netherlands;50.90825;5.94104;Casting of iron;2980000;kilogram
232102;2008;Carbon monoxide (CO);0.00179;Aalborg Portland;Aalborg;Denmark;57.06253862;9.976490263;Manufacture of cement;1790000;kilogram
232151;2008;Carbon monoxide (CO);0.000708;DONG ENERGY POWER A/S;Hvidovre;Denmark;55.603214;12.48041861;Production of electricity;708000;kilogram
232152;2008;Carbon monoxide (CO);0.00364;Rockwool A/S - Doense;Hobro;Denmark;56.7157667;9.841064032;Manufacture of other non-metallic mineral products n.e.c.;3640000;kilogram
232877;2009;Carbon monoxide (CO);0.0342;Alcoa Fjarðaál;Fjarðabyggð;Iceland;65.033756;-14.099652;Aluminium production;34200000;kilogram
233346;2007;Carbon monoxide (CO);0.000799;Indústrias Jomar - Madeiras e Derivados;Perafita;Portugal;41.2247247;-8.695855097;Manufacture of veneer sheets and wood-based panels;799000;kilogram
233387;2007;Carbon monoxide (CO);0.000636;Cimpor Indústria de Cimentos - Centro de Produção de Loulé;Loulé;Portugal;37.13429567;-8.097591706;Manufacture of cement;636000;kilogram
233414;2007;Carbon monoxide (CO);0.003;Centro de Produção de Souselas;Souselas;Portugal;40.29287339;-8.419549769;Manufacture of cement;3000000;kilogram
233455;2007;Carbon monoxide (CO);0.00217;Fábrica Maceira-Liz;Maceira;Portugal;39.68292731;-8.897635812;Manufacture of cement;2170000;kilogram
233473;2007;Carbon monoxide (CO);0.00185;Fábrica de Cacia (Portucel);Cacia;Portugal;40.68458733;-8.589758688;Manufacture of pulp;1850000;kilogram
233479;2007;Carbon monoxide (CO);0.00071;Fábrica de Cal Hidráulica do Cabo Mondego;Cabo Mondego;Portugal;40.17924972;-8.906192053;Manufacture of lime and plaster;710000;kilogram
233535;2007;Carbon monoxide (CO);0.00175;Celulose Beira Industrial (CELBI), S.A.;Leirosa - Marinha das Ondas;Portugal;40.05357095;-8.873594514;Manufacture of pulp;1750000;kilogram
233543;2007;Carbon monoxide (CO);0.00104;Fábrica Cibra-Pataias;Patais;Portugal;39.65780449;-8.984773077;Manufacture of cement;1040000;kilogram
233623;2007;Carbon monoxide (CO);0.00105;SN Seixal - Siderurgia Nacional, S.A.;Aldeia de Paio Pires Seixal;Portugal;38.62994848;-9.082163767;Manufacture of basic iron and steel and of ferro-alloys;1050000;kilogram
233627;2007;Carbon monoxide (CO);0.00251;Centro de Produção de Alhandra;Alhandra;Portugal;38.92428785;-9.0094188;Manufacture of cement;2510000;kilogram
233642;2007;Carbon monoxide (CO);0.00142;Complexo Industrial de Setúbal da Portucel;Setúbal;Portugal;38.49033068;-8.814943147;Manufacture of pulp;1420000;kilogram
233644;2007;Carbon monoxide (CO);0.00228;Fábrica Secil - Outão;Outão;Portugal;38.51596157;-8.915293234;Manufacture of cement;2280000;kilogram
233660;2007;Carbon monoxide (CO);0.00228;MICROLIME - Produtos de Cal e Derivados, Lda;SEIXAL;Portugal;38.62788949;-9.073891454;Manufacture of lime and plaster;2280000;kilogram
233662;2007;Carbon monoxide (CO);0.00325;SOLVAY PORTUGAL - Produtos Químicos, S.A.;Póvoa de Santa Iria;Portugal;38.85591222;-9.066166845;Manufacture of other inorganic basic chemicals;3250000;kilogram
233766;2007;Carbon monoxide (CO);0.00339;Lusical -Companhia Lusitana de Cal, S.A.;Valverde;Portugal;39.41410645;-8.825644424;Quarrying of ornamental and building stone, limestone, gypsum, chalk and slate;3390000;kilogram
233812;2007;Carbon monoxide (CO);0.0008;Central Térmica da Vitória;São Martinho;Portugal;32.644905;-16.946105;Production of electricity;800000;kilogram
234400;2007;Carbon monoxide (CO);0.000625;Ovako Bar Oy Ab, Imatran terästehdas;IMATRA;Finland;61.145329;28.82125;Manufacture of basic iron and steel and of ferro-alloys;625000;kilogram
234441;2007;Carbon monoxide (CO);0.00293;Stora Enso Oyj, Varkauden tehtaat;VARKAUS;Finland;62.316675;27.895599;Manufacture of pulp;2930000;kilogram
234479;2007;Carbon monoxide (CO);0.000604;Helsingin Energia, Vuosaaren voimalaitokset;HELEN;Finland;60.219763;25.169184;Steam and air conditioning supply;604000;kilogram
234489;2007;Carbon monoxide (CO);0.00145;Neste Oil Oyj, Porvoon jalostamo;PORVOO;Finland;60.313532;25.526752;Manufacture of refined petroleum products;1450000;kilogram
234493;2007;Carbon monoxide (CO);0.00248;Ovako Wire Oy Ab, Koverharin terästehdas;LAPPOHJA;Finland;59.879488;23.217456;Manufacture of basic iron and steel and of ferro-alloys;2480000;kilogram
234514;2007;Carbon monoxide (CO);0.00153;Stora Enso Oyj, Kotkan tehtaat;KOTKA;Finland;60.466185;26.957689;Manufacture of paper and paperboard;1530000;kilogram
234568;2007;Carbon monoxide (CO);0.000945;Stora Enso Oyj, Heinolan Flutingtehdas;HEINOLA;Finland;61.179212;26.081328;Manufacture of paper and paperboard;945000;kilogram
234665;2007;Carbon monoxide (CO);0.00256;Paroc Oy Ab, Paraisten kivivillatehdas;PARAINEN;Finland;60.296722;22.267811;Manufacture of other non-metallic mineral products n.e.c.;2560000;kilogram
234745;2007;Carbon monoxide (CO);0.0583;Componenta Pietarsaari Oy, Valimo;PIETARSAARI;Finland;63.67593;22.718299;Casting of iron;58300000;kilogram
234809;2007;Carbon monoxide (CO);0.0498;KUITU FINLAND OY (ent.Säteri Oy), Voimalaitos ja käyttöhyödykkeet;VALKEAKOSKI;Finland;61.278531;24.047384;Steam and air conditioning supply;49800000;kilogram
234859;2007;Carbon monoxide (CO);0.00283;PAROC OY AB, Perustuotanto, Oulu;OULU;Finland;65.053566;25.553746;Manufacture of other non-metallic mineral products n.e.c.;2830000;kilogram
249136;2009;Carbon monoxide (CO);0.00196;PPC S.A. SES AGIOY DHMHTRIOY;AGIOS DIMITRIOS, ELLISPONTOS;Greece;40.392099;21.929411;Production of electricity;1960000;kilogram
249142;2009;Carbon monoxide (CO);0.00126;SIDENOR S.A.;ECHEDOROS;Greece;40.704556;22.820706;Manufacture of basic iron and steel and of ferro-alloys;1260000;kilogram
249156;2009;Carbon monoxide (CO);0.00291;PPC S.A. SES KARDIAS;KARDIA, YPSILANTIS;Greece;40.407152;21.788378;Production of electricity;2910000;kilogram
249158;2009;Carbon monoxide (CO);0.00249;PPC S.A. SES AMYNTAIOY;AMYNTAIO;Greece;40.618684;21.682342;Production of electricity;2490000;kilogram
249160;2009;Carbon monoxide (CO);0.00149;PPC S.A. SES PTOLEMAIDAS;PTOLEMAIDA;Greece;40.47927838;21.72803194;Production of electricity;1490000;kilogram
249165;2009;Carbon monoxide (CO);0.00126;SOVEL S.A.;ALMYROS;Greece;39.169977;22.840557;Manufacture of basic iron and steel and of ferro-alloys;1260000;kilogram
249166;2009;Carbon monoxide (CO);0.00148;HERACLES G.C.Co, VOLOS PLANT;PORTARIA;Greece;39.3544;22.9859;Manufacture of cement;1480000;kilogram
249177;2009;Carbon monoxide (CO);0.00321;TITAN CEMENT S.A. - DREPANO   PLANT;RION;Greece;38.3353;21.845428;Manufacture of cement;3210000;kilogram
249178;2009;Carbon monoxide (CO);0.00723;TITAN CEMENT S.A. - KAMARI   PLANT;KAMARI, DERVENOCHORIA;Greece;38.130175;23.524575;Manufacture of cement;7230000;kilogram
249183;2009;Carbon monoxide (CO);0.000648;HERACLES G.C.Co ,MILAKI PLANT;ALIVERI;Greece;38.374882;24.063928;Manufacture of cement;648000;kilogram
249184;2009;Carbon monoxide (CO);0.00093;HERACLES G.C.Co, HALKIS PLANT;AVLIDA;Greece;38.4411;23.597;Manufacture of cement;930000;kilogram
249210;2009;Carbon monoxide (CO);0.00127;PPC S.A. SES MEGALOPOLIS B’;MEGALOPOLIS;Greece;37.41566109;22.0666061;Production of electricity;1270000;kilogram
